Timestamp,Open,High,Low,Close,Volume
2000-08-31 18:25:00,0.9178,0.9178,0.9178,0.9178,11200
2000-08-31 18:09:00,0.9215,0.9215,0.9197,0.9197,11200
2000-08-31 17:43:00,0.9178,0.9178,0.9178,0.9178,11200
2000-08-31 17:37:00,0.9178,0.9178,0.9178,0.9178,67200
2000-08-31 17:17:00,0.9168,0.9168,0.9168,0.9168,548800
2000-08-31 17:14:00,0.9168,0.9178,0.9168,0.9178,431200
2000-08-31 17:10:00,0.9168,0.9168,0.9168,0.9168,375200
2000-08-31 17:05:00,0.9168,0.9168,0.9168,0.9168,235200
2000-08-31 17:04:00,0.9121,0.9121,0.9121,0.9121,5600
2000-08-31 16:49:00,0.9168,0.9168,0.9168,0.9168,56000
2000-08-31 16:34:00,0.9197,0.9197,0.9197,0.9197,28000
2000-08-31 16:20:00,0.9197,0.9197,0.9197,0.9197,56000
2000-08-31 16:15:00,0.9168,0.9178,0.9168,0.9168,526400
2000-08-31 16:14:00,0.9168,0.9178,0.9168,0.9178,1170401
2000-08-31 16:13:00,0.9206,0.9206,0.9178,0.9178,739200
2000-08-31 16:12:00,0.9178,0.9178,0.9178,0.9178,5600
2000-08-31 16:10:00,0.9168,0.9168,0.9168,0.9168,3326403
2000-08-31 16:09:00,0.9178,0.9178,0.899,0.9178,9833609
2000-08-31 16:08:00,0.9178,0.9206,0.9168,0.9178,156800
2000-08-31 16:07:00,0.9168,0.9168,0.9168,0.9168,151200
2000-08-31 16:06:00,0.9168,0.9206,0.9168,0.9206,403200
2000-08-31 16:05:00,0.914,0.9215,0.914,0.9187,1820001
2000-08-31 16:04:00,0.9178,0.9182,0.9168,0.9168,392000
2000-08-31 16:03:00,0.9149,0.9182,0.9149,0.9182,621600
2000-08-31 16:02:00,0.9168,0.9168,0.9168,0.9168,1248801
2000-08-31 16:01:00,0.9168,0.9178,0.9168,0.9168,571200
2000-08-31 16:00:00,0.9168,0.9178,0.9168,0.9168,168000
2000-08-31 15:59:00,0.9168,0.9187,0.9159,0.9178,1646401
2000-08-31 15:58:00,0.9168,0.9187,0.9159,0.9168,2010402
2000-08-31 15:57:00,0.9154,0.9178,0.9149,0.9168,1484001
2000-08-31 15:56:00,0.9149,0.9159,0.9149,0.9149,2772002
2000-08-31 15:55:00,0.9149,0.9159,0.9131,0.9149,1685601
2000-08-31 15:54:00,0.9149,0.9159,0.9149,0.9159,240800
2000-08-31 15:53:00,0.9149,0.9159,0.914,0.9159,5700805
2000-08-31 15:52:00,0.9149,0.9149,0.914,0.914,464800
