Timestamp,Open,High,Low,Close,Volume
2000-12-29 18:21:00,0.2238,0.2238,0.2238,0.2238,761600
2000-12-29 18:16:00,0.2219,0.2219,0.2219,0.2219,5600
2000-12-29 18:13:00,0.2219,0.2219,0.2219,0.2219,5600
2000-12-29 18:11:00,0.2238,0.2238,0.2238,0.2238,22400
2000-12-29 18:10:00,0.2219,0.2219,0.2219,0.2219,11200
2000-12-29 17:46:00,0.221,0.221,0.221,0.221,11200
2000-12-29 17:45:00,0.2219,0.2219,0.2219,0.2219,44800
2000-12-29 17:30:00,0.2219,0.2219,0.2219,0.2219,11200
2000-12-29 17:16:00,0.2219,0.2219,0.2219,0.2219,16800
2000-12-29 17:11:00,0.2219,0.2219,0.2219,0.2219,5600
2000-12-29 17:03:00,0.2238,0.2238,0.2238,0.2238,89600
2000-12-29 17:02:00,0.2238,0.2238,0.2238,0.2238,364000
2000-12-29 17:01:00,0.221,0.221,0.221,0.221,56000
2000-12-29 17:00:00,0.2238,0.2238,0.2238,0.2238,16800
2000-12-29 16:58:00,0.2238,0.2238,0.2238,0.2238,828800
2000-12-29 16:57:00,0.2238,0.2238,0.2238,0.2238,22400
2000-12-29 16:52:00,0.2219,0.2219,0.2219,0.2219,56000
2000-12-29 16:51:00,0.2238,0.2238,0.2238,0.2238,33600
2000-12-29 16:46:00,0.2238,0.2238,0.2238,0.2238,112000
2000-12-29 16:41:00,0.2219,0.2219,0.2219,0.2219,28000
2000-12-29 16:37:00,0.2229,0.2229,0.2229,0.2229,56000
2000-12-29 16:33:00,0.2247,0.2247,0.2247,0.2247,31052031
2000-12-29 16:30:00,0.2229,0.2229,0.2229,0.2229,28000
2000-12-29 16:29:00,0.2229,0.2229,0.2229,0.2229,28000
2000-12-29 16:26:00,0.2229,0.2229,0.2229,0.2229,28000
2000-12-29 16:25:00,0.2238,0.2238,0.2238,0.2238,89600
2000-12-29 16:22:00,0.2238,0.2238,0.2238,0.2238,162400
2000-12-29 16:21:00,0.2219,0.2219,0.2191,0.2191,72800
2000-12-29 16:20:00,0.2229,0.2229,0.2229,0.2229,280000
2000-12-29 16:18:00,0.2229,0.2229,0.2229,0.2229,117600
2000-12-29 16:17:00,0.2229,0.2229,0.2229,0.2229,5600
2000-12-29 16:16:00,0.2229,0.2229,0.2229,0.2229,61600
2000-12-29 16:15:00,0.2229,0.2229,0.2229,0.2229,5600
2000-12-29 16:14:00,0.2252,0.2252,0.2219,0.2219,28145628
2000-12-29 16:13:00,0.2238,0.2247,0.2229,0.2238,1282401
2000-12-29 16:12:00,0.2238,0.2238,0.2238,0.2238,761600
2000-12-29 16:08:00,0.2229,0.2229,0.2219,0.2229,123200
2000-12-29 16:07:00,0.2238,0.2238,0.2233,0.2238,6294406
2000-12-29 16:06:00,0.2238,0.2238,0.2229,0.2238,3813603
2000-12-29 16:05:00,0.2238,0.2238,0.2238,0.2238,929600
